,tweet_id,label
163,0,798611760504709120
164,0,527209330308026368
165,0,738773237144899584
166,0,746063775325954048
167,0,690246499159027712
168,0,737737598391705600
169,0,787060484772069376
170,0,453997961723523072
171,0,790382345329213440
172,0,539517255436886016
173,1,804373244283326464
174,0,752513687043215360
175,0,733279728833069056
176,0,613608137208274944
177,0,754938956916154368
178,0,782127531092807680
179,0,806236839074037760
180,0,656438316817121280
181,0,671583518418477056
182,0,671733171101257728
183,0,788104699689967616
184,0,806184918044868608
185,0,670110076074647552
186,0,560373374556573696
187,0,755297033179758592
188,0,823466377600180224
189,1,762643307625345024
190,0,626547873187016704
191,0,725772871696523264
192,0,671472639018467328
193,1,813376372278235136
194,0,673857258393047040
195,0,798010104247222272
196,0,552885540941348864
197,0,771096506547875840
198,0,490199060226539520
199,0,755865812137803776
200,0,540623131769974784
201,0,781548683594702848
202,0,731170649008406528
203,0,146680978499305472
204,0,781887562361155584
205,0,654714705445916672
206,0,755021628195663872
207,0,784068395541102592
208,0,732616854712156160
209,0,522055359498694656
210,0,746396751507099648
211,1,628608297705336832
212,1,747537536176762880
213,0,739883681267978240
214,0,609314122312876032
215,0,786907179588718592
216,0,625432323325042688
217,0,648252306601963520
218,0,634208518942408704
219,0,735883241312419840
220,0,647198023479631872
221,0,621799055367241728
222,0,771097295118934016
223,0,126696629670658048
224,0,534761761774534656
225,0,320295136259092480
226,0,784121375854366720
227,0,674234675074867200
228,0,782980527351472128
229,0,749221164803850240
230,0,557872197281525760
231,0,654717257625370624
232,0,111551587729670144
233,0,522633696575500288
234,0,517358590777384960
235,0,720010735800090624
236,1,810567234300952576
237,1,819423865550016512
238,0,521735934899785728
239,0,677969832135024640
240,0,788809117389512704
241,0,649248845222813696
242,0,648951193646067712
243,0,811003665985191936
244,0,613745901945921536
245,0,823927220309753856
246,0,712445809640480768
247,1,658723795671363584
248,0,754032165986402304
249,0,814166621925163008
250,0,745679027952824320
251,0,644612356979490816
252,0,821771815328608256
253,0,798607724946722816
254,0,717791770906660864
255,0,788856665546326016
256,0,176772107647205376
257,0,694470939900301312
258,0,779350379599372288
259,0,622795544964927488
260,0,630560514565873664
261,0,719345516836962304
262,0,295928351019900928
263,0,658645645977362432
264,0,721052207383072768
265,0,530399287298260992
266,0,808153181255532544
267,0,759707720865964032
268,0,799708277491658752
269,0,803234528554684416
270,0,740242270402809856
271,0,756083724446556160
272,0,528214451456339968
273,0,754623994469445632
274,0,626736680792424448
275,0,756662140648456192
276,0,674313335844696064
277,0,535189605998686208
278,0,756472136248811520
279,1,704804194469810176
280,0,141230378320011264
281,0,776845387558551552
282,0,804680301872025600
283,0,800413624753852416
284,0,637223585522798592
285,1,728539999101128704
286,0,795597021088518144
287,1,801104904076935168
288,1,821353918949195776
289,0,743168529231413248
290,1,715975914086117376
291,0,141898054742704128
292,0,270961344126275584
293,0,657623718815006720
294,0,569935055818268672
295,0,768136330337513472
296,0,577929604616171520
297,0,818860058788433920
298,0,745648857137152000
299,1,700019628685332480
300,0,373139895746695168
301,0,720680879920693248
302,0,703236429862686720
303,0,805101708019953664
304,0,764096537068576768
305,0,12462168989
306,0,675794851376603136
307,0,594177001470038016
308,0,748139507841662976
309,0,523019933027151872
310,0,794160989885370368
311,0,748950884864913408
312,0,644488512851410944
313,0,795837024842485760
314,0,672403173135503360
315,0,756375876686733312
316,0,440535953094873088
317,0,755536246865272832
318,0,456887933581426688
319,0,699667214870409216
320,0,725350213678981120
321,0,646424634011856896
322,0,784402899589738496
323,0,782302873451433984
324,0,755100102344208384
325,0,746129429793996800
326,0,600949512392290304
327,0,736517363454074880
328,0,702126925280632832
329,0,649004307778441216
330,0,686629571706265600
331,0,703993711533936640
332,0,814473643468189696
333,0,786596274745335808
334,0,662222633598107648
335,1,728192621345181696
336,0,771096624994975744
337,0,134306771782213632
338,0,637265966620143616
339,0,637282607181496320
340,0,806996687579414528
341,0,809006043334328320
342,0,723831323790598144
343,0,732373829356519424
344,0,733346383562969088
345,0,783327274342821888
346,0,672289816709607424
347,0,717799839090626560
348,0,453181561303994368
349,0,628465911700164608
350,0,805987532034940928
351,0,746060530117378048
352,0,671832869933854720
353,0,776837733947932672
354,0,759108821386006528
355,0,704427120458665984
356,0,723564815353032704
357,0,725368833100259328
358,0,608340272880173056
359,0,741060301588684800
360,0,664858153624801280
361,0,790975603717603328
362,0,639852241415970816
363,0,791988039245557760
364,0,737898241933619200
365,0,671676819653922816
366,0,630336652486049792
367,0,615653837156798464
368,0,700026435080056832
369,0,781613316007493632
370,1,721051752380940288
371,0,783323922359955456
372,0,719905587245527040
373,0,623236886534881280
374,0,736676585974026240
375,0,548725511720271872
376,0,822531691663200256
377,0,773999460582092800
378,1,453898525601169408
379,0,657995416299024384
380,0,630788232142155776
381,0,753665439608156160
382,0,637338412849172480
383,0,147000510564671488
384,0,806949443408896000
385,0,677639061625020416
386,0,144091335442440192
387,0,747343387708166144
388,0,111170568329506816
389,0,756243851224973312
390,0,600496155043110912
391,0,777498360576114688
392,0,619159551431081984
393,0,671759574475677696
394,0,785139052802674688
395,1,801105092644454400
396,0,614489093800636416
397,0,755813132292030464
398,0,804087975365767168
399,1,580776205143707648
400,0,819291838389649408
401,0,804357412211871744
402,0,671433269150396416
403,0,734465135826374656
404,0,728633218165923840
405,0,711263328253784064
406,0,38730310178975744
407,0,738072449389039616
408,0,661732713603420160
409,0,784438711928909824
410,0,659828939498627072
411,0,755849927758983168
412,0,646701254668873728
413,0,658039104500801536
414,0,687006415018303488
415,0,728980169495547904
416,0,810213582591918080
417,0,609438962407604224
418,0,796344310073528320
419,0,534800491427815424
420,0,653180884724621312
421,0,819748424304259072
422,0,444366046661574656
423,0,677923138978582528
424,0,776750519222165504
425,0,788059583973617664
426,0,357499104512839680
427,0,644152363465469952
428,0,814165275226423296
429,0,662968807560978432
430,0,803101281598472192
431,0,731159979940405248
432,0,662384404497620992
433,0,617989260810022912
434,0,686163333100257280
435,0,615578030099070976
436,0,810327507039899648
437,0,628777568670318592
438,1,747521188319084544
439,0,804382111234920448
440,0,733661424153694208
441,0,432230754253144064
442,0,640224011775971328
443,0,787375038307655680
444,0,279224542537338880
445,0,676807258345488384
446,0,539477217466912768
447,0,812455346908303360
448,0,724261485241864192
449,0,647096163095683072
450,0,814517675695239168
451,0,803357879193468928
452,0,699234435951153152
453,0,575364263541370880
454,0,793236161321799680
455,0,141228790297800704
456,0,565159565705371648
457,0,701857509003366400
458,0,303890868933373952
459,0,811604535944876032
460,0,740687314632990720
461,1,591987828634025984
462,0,742075528102838272
463,0,660642215656452096
464,0,754072451374395392
465,0,554481256814374912
466,0,600303702151405568
467,0,628784319260004352
468,0,783691110925291520
469,0,539472358826717184
470,0,609911434839986176
471,0,441518597496909824
472,0,766317772322148352
473,0,623655961660518400
474,0,717474376027799552
475,0,600266480782077952
476,0,748937046400593920
477,0,810888774968295424
478,0,766623841066024960
479,0,642406597885607936
480,0,705840177806180352
481,0,646228087596826624
482,0,535150338647416832
483,0,706851235760988160
484,0,811264972558835712
485,0,784376563995467776
486,0,794946168308502528
487,0,745024438588968960
488,0,754924647532097536
489,1,611243888272089088
490,0,747391468894040064
491,0,599031744105422848
492,0,490737807439048704
493,0,814936655438155776
494,0,199850336641486848
495,0,654759546741637120
496,0,796753108726648832
497,0,745063014634684416
498,0,514516146994032640
499,0,623545595509215232
500,0,804568414119460864
501,0,691148762203471872
502,0,680047929726349312
503,0,247704440843403264
504,0,660661924854546432
505,0,818847490648788992
506,0,765356854973116416
507,0,426867132631384064
508,0,692387478712492032
509,0,582973414874484736
510,0,810956744486715392
511,0,752512612038905856
512,0,794193066957701120
513,0,647982300874063872
514,1,782822797819125760
515,0,716809812022071296
516,0,808207067030949888
517,0,144828606575685632
518,0,162908420989648896
519,0,586214549650612224
520,0,785207001177522176
521,0,638425621517967360
522,0,469898726157205504
523,0,144799311736213504
524,0,671792435303858176
525,0,410484259850571776
526,0,529750029691809792
527,1,779825261378412544
528,0,658759451940364288
529,0,733093267676483584
530,0,327824515029680128
531,0,690519696462999552
532,0,663020534704263168
533,0,533610471476428800
534,0,662266951633367040
535,0,82825160750673920
536,1,484805492863410176
537,0,539637142662545408
538,0,606223119989227520
539,0,756035972656205824
540,0,811782092967280640
541,0,291226735146594304
542,0,618774216687620096
543,0,692800539889917952
544,1,695666358298673152
545,1,802361383996297216
546,0,628776477614456832
547,0,708358205181730816
548,0,814168380965912576
549,0,598128951035310080
550,0,671856992185483264
551,0,775805503461023744
552,0,623284831359623168
553,0,671740173235806208
554,0,571375045735555072
555,0,750492178695225344
556,0,819238797623885824
557,0,739996998141677568
558,0,768133735548006400
559,0,778277737785991168
560,0,692037945465839616
561,0,542042176704626688
562,0,740273705645924352
563,0,671576792575123456
564,0,762406398827257856
565,0,783752434757828608
566,0,740314808935845888
567,0,752165841395941376
568,0,799464656540696576
569,0,584945794639245312
570,0,785521769096577024
571,0,579358874454532096
572,1,811929314404999168
573,0,574964553093550080
574,0,747343595158462464
575,0,798612577332826112
576,0,819884448074399744
577,1,781172974464471040
578,0,812349668814454784
579,0,817397901412405248
580,0,648132557595353088
581,0,716173201517199360
582,0,38645559581478912
583,0,755726665150586880
584,0,742784599781199872
585,0,737285022923796480
586,0,144431086238314496
587,0,748905439505580032
588,0,741044488118755328
589,0,628605135070040064
590,0,754934292439072768
591,0,538430177584246784
592,0,157069636951752704
593,0,823216215221030912
594,1,760480499672420352
595,0,598113490910498816
596,0,740285171153264640
597,0,802213068549668864
598,0,807066629469302784
599,0,377434782159745024
600,0,661604244319940608
601,0,753917517693722624
602,0,661792230659624960
603,0,93768397539639296
604,0,708103681963503616
605,0,615761883623112704
606,0,632313371967275008
607,0,768836732431298560
608,0,811069921308377088
609,0,809316241764741120
610,0,795092111091757056
611,0,786324862767882240
612,0,748254772835254272
613,0,804363774601887744
614,0,732945225216299008
615,0,453647231980040192
616,0,814968111434702848
617,0,754534869577924608
618,0,755730411523809280
619,0,723556945961967616
620,0,440550485783625728
621,0,793840736064208896
622,0,752140596672888832
623,0,669284835794391040
624,0,768132404099715072
625,1,647623056605749248
626,0,667113940468547584
627,0,740271640332763136
628,0,811788392946167808
629,0,685552978699276288
630,0,722883731296366592
631,0,706664777913913344
632,0,783706848432123904
633,0,761606634942570496
634,0,674706547629518848
635,0,816691106058567680
636,0,574752761805455360
637,0,805934835554537472
638,0,725013293128097792
639,0,822354295081304064
640,1,769659582683766784
641,0,626524558804295680
642,0,536289314754134016
643,0,813743801252585472
644,0,595996857135964160
645,0,674979674993348608
646,0,790235114391400448
647,0,507299471009390592
648,0,774608407273889792
649,0,671466236824436736
650,0,811056063160184832
651,0,30739668693688320
652,0,768488189271080960
653,0,743579185499807744
654,0,781848667561009152
655,0,658169064322240512
656,0,818501363978018816
657,0,612444544513232896
658,0,709060228520628224
659,0,742858645852033024
660,0,733433530236186624
661,0,642360851928875008
662,1,769207911260295168
663,0,741383003549601792
664,0,772096938980278272
665,0,766071637334777856
666,0,436978201898672128
667,0,652551717284933632
668,0,797441355572269056
669,0,783686481395249152
670,0,307253636449325056
671,1,490190520074113024
672,0,709442588672131072
673,0,818500210259361792
674,0,769264402495369216
675,0,574177892386627584
676,1,634533205769605120
677,0,662494178429923328
678,0,818528328684404736
679,0,728629020196118528
680,0,126711729928421376
681,0,543763507553271808
682,0,162622566018715648
683,0,823634153379864576
684,1,670293877635575808
685,0,647763866034798592
686,0,736517051443974144
687,0,814968102068899840
688,0,768070568704868352
689,1,515471225330864128
690,0,775219209815097344
691,0,770766692813271040
692,0,716295442028486656
693,0,804209405134860288
694,0,674727858401513472
695,0,778316492777500672
696,0,817221642896240640
697,0,725718847248949248
698,0,770334060015194112
699,0,804360749997027328
700,0,103873741968248832
701,1,814679938120945664
702,0,671755766412533760
703,1,347302522395975680
704,0,581318939336130560
705,0,628486028546953216
706,0,718182763967418368
707,1,785205760196276224
708,0,93205937321558016
709,0,709447336272011264
710,0,717729437580701696
711,0,660637810907439104
712,0,635797619235811328
713,0,665300759181946880
714,0,807950639871512576
715,0,752512784772968448
716,0,777161955601633280
717,0,752512420438953984
718,0,702595020994572288
719,0,746010566758633472
720,1,797280345490161664
721,0,620567104115376128
722,0,466285092164612096
723,0,440551129496051712
724,0,786564053191630848
725,0,802187944685666304
726,0,623557216079970304
727,0,623143920734593024
728,0,820628005286449152
729,0,804480928361943040
730,0,798609057158307840
731,0,739426896455315456
732,0,786570979040489472
733,0,771100096851091456
734,0,592552823998447616
735,0,780866164066914304
736,1,649730798984273920
737,0,469180051049971712
738,0,776619120393674752
739,0,805576210722029568
740,0,811936962391244800
741,0,762407623891091456
742,1,632371515569401856
743,0,670330122826866688
744,0,659180287037935616
745,0,776073963697037312
746,0,539452616044843008
747,0,740923893968470016
748,0,659642212737650688
749,0,473974285527040000
750,0,674977572392931328
751,0,804492584232087552
752,0,790650371664261120
753,0,730472638896803840
754,1,696336451198447616
755,0,804325171511357440
756,0,653855594319712256
757,0,793898139870699520
758,0,322051133252198400
759,0,744973646989385728
760,0,119826366819602432
761,0,695683466294403072
762,0,552884499176890368
763,0,740543866034479104
764,0,637224741317799936
765,0,717722282215518208
766,0,720328082049990656
767,0,544329858688761856
768,0,756661915078844416
769,0,732984209032286208
770,0,618914659035299840
771,0,621663176187322368
772,0,822495116078170112
773,0,636887086168150016
774,0,94119527205445632
775,0,506892023346237440
776,0,754935982504509440
777,0,785858647310082048
778,1,703391534977306624
779,0,800438619081154560
780,0,656874427817271296
781,0,720671510566805504
782,0,720634050038341632
783,0,758982986259845120
784,1,820785192721907712
785,0,608475145582354432
786,0,816806472839495680
787,0,603218636619276288
788,0,819128021110104064
789,0,811959063823130624
790,1,215824863473053696
791,0,184364128788414464
792,0,651863857959342080
793,1,514371172952453120
794,0,777179066222903296
795,0,700024944265183232
796,0,743134260870127616
797,0,759736678479200256
798,0,671767998915588096
799,0,544950890881646592
800,0,787670779450261504
801,0,631161086943842304
802,0,656477887583887360
803,0,798949199270154240
804,0,637224869952913408
805,0,642397526050611200
806,0,709416404626378752
807,0,651882222748868608
808,0,753492394465697792
809,0,730770350934528000
810,0,674921929581715456
811,0,660659660504993792
812,0,814165984277766144
813,0,816713611099959296
814,0,755152415414976512
815,0,529676138386563072
816,0,760888294775386112
817,0,648709875200081920
818,1,793048342846726144
819,0,623509092447858688
820,0,671767570098348032
821,0,813951382831173632
822,1,802360011565449216
823,0,730113459304697856
824,0,651152743067836416
825,0,774594641484255232
826,0,815730603807145984
827,0,748185621215195136
828,0,626844330779652096
829,0,799775508187742208
830,0,732971939614986240
831,0,778982357537792000
832,0,671331974544535552
833,1,800134249546452992
834,0,805868997673701376
835,0,766292166478012416
836,0,660642557961998336
837,0,664132947625312256
838,0,674682549642395648
839,0,588422605549404160
840,0,718179302185918464
841,0,755908601013829632
842,1,804271635301826560
843,0,783468799240601600
844,0,791666383893299200
845,0,591700592743022592
846,0,783057624220729344
847,0,141594790725820416
848,0,722085461167050752
849,0,756030734033358848
850,0,623894388360413184
851,0,823503096399728640
852,0,702246613914259456
853,0,628780955902148608
854,0,603641067032969216
855,0,633716482858459136
856,0,740196156907630592
857,0,771821004758786048
858,0,782693805145194496
859,0,628466410059005952
860,1,564822784707010560
861,0,673249798531760128
862,0,697511775193927680
863,0,821507687359848448
864,0,729804469853167616
865,1,782566130305105920
866,0,815311653063553024
867,0,737202169053597696
868,0,734723222025981952
869,0,814608296413982720
870,0,802310949373939712
871,0,740573540165025792
872,0,569113113347420160
873,0,642388044050497536
874,0,822414714990952448
875,0,440535641068027904
876,0,616211638664962048
877,0,770324578249900032
878,0,784631958852755456
879,0,741274025108869120
880,0,648297597808025600
881,0,773949202409877504
882,0,671756024232177664
883,0,566207782043803648
884,0,823257710800080896
885,0,809453031532142592
886,0,671799284996665344
887,0,648834772756733952
888,0,647093734501445632
889,0,621870568854282240
890,0,797131871725481984
891,0,784398787909419008
892,0,735062988001058816
893,1,668962183108259840
894,0,747144465987551232
895,0,755102336939417600
896,0,644139251114881024
897,0,823571096301662208
898,0,815592253401997312
899,0,816212576900120576
900,0,816585116772421632
901,0,620623328886280192
902,0,626837760322748416
903,0,669082906044837888
904,0,539649912086859776
905,0,651417289988960256
906,0,610115999686373376
907,1,759774366758477824
908,0,627617055928360960
909,0,628458585543077888
910,0,108550801676447744
911,0,794939933265952768
912,0,518453842082799616
913,0,741047251552866304
914,0,820483115076435968
915,0,616253932839510016
916,0,811287597440004096
917,0,111812293108576256
918,0,622235935737036800
919,0,743760446985904128
920,0,741992472566456320
921,0,765676875435868160
922,0,755406205217013760
923,0,460933308898349056
924,1,803033256874557440
925,0,671586039761252352
926,0,637285038753755136
927,0,539448819168325632
928,0,616168076606898176
929,0,686665103047983104
930,0,786673186343706624
931,0,466744922880483328
932,0,780412923361492992
933,0,770421278016671744
934,0,781504684330721280
935,0,806172681016066048
936,1,645496437615271936
937,0,128531239157248000
938,0,754606533661626368
939,0,665753813064753152
940,0,752952137764577280
941,0,715273677105799168
942,0,761641594768482304
943,0,707902678689574912
944,0,819252317967052800
945,1,801104928601096192
946,0,666516299049226240
947,0,811322952033697792
948,0,738613866054066176
949,0,755741448000139264
950,0,723021493425184768
951,0,674585760679481344
952,0,790023717917253632
953,0,658575065886433280
954,0,720688204077207552
955,0,823189779143684096
956,0,745413585086537728
957,0,811470073735028736
958,0,603402590169235456
959,0,644946732363739136
960,0,784997001238904832
961,0,673251770752192512
962,0,535534079777574912
963,0,539299165331681280
964,0,651999311857905664
965,0,671070447228833792
966,0,793434947293999104
967,0,671845065023692800
968,0,472820906717220864
969,0,818838560820314112
970,0,811195742459142144
971,0,790491085130829824
972,0,599254911713435648
973,0,815112888927002624
974,0,748570728694308864
975,0,771114993051807744
976,0,708787230710611968
977,0,533332142596444160
978,0,133566892974678016
979,0,639852122213875712
980,0,732767834347044864
981,0,19329131140
982,0,286719762971635712
983,0,764489283403218944
984,0,730362753685295104
985,0,659056519456124928
986,0,104936989685587968
987,0,740233818171420672
988,0,700091238821818368
989,0,624745249605292032
990,0,734710741715046400
991,0,804364762549276672
992,0,664623858696126464
993,0,778305385136545792
994,0,626870515454623744
995,0,713484434050314240
996,0,758304741940232192
997,0,790232613608972288
998,0,623538609040142336
999,0,788376301409275904
1000,0,702478802677583872
1001,0,747052092473348096
1002,0,766663552275021824
1003,0,768956643186995200
1004,0,817455405349511168
1005,0,812500627628720128
1006,1,803589430237917184
1007,0,726531788789694464
1008,0,563751897681915904
1009,0,723220097939042304
1010,0,748595609343528960
1011,0,814542841624006656
1012,0,727845713623670784
1013,0,782458875282919424
1014,0,607029168023437312
1015,0,818380580941393920
1016,0,616427403259314176
1017,0,814164392677810176
1018,0,774442276198154240
1019,0,650381081544388608
1020,0,619537150367911936
1021,0,809392608166498304
1022,0,803292253808717824
1023,0,774384396342272000
1024,0,748019379066015744
1025,0,810980559564500992
1026,0,641965694066802688
1027,0,578434756737564672
1028,0,116870640493019136
1029,0,634923362800828416
1030,0,810912696866631680
1031,1,792040872892325888
1032,0,618703540865908736
1033,0,527902100731486208
1034,0,816022549528190976
1035,0,675316790575108096
1036,0,791723699984539648
1037,0,788756513863168000
1038,0,617114688397144064
1039,0,793430015450968064
1040,0,598260894129385472
1041,0,812900798694850560
1042,0,810980598076604416
1043,0,809387565572902912
1044,0,622795525792755712
1045,0,661264107539042304
1046,0,611747829523066880
1047,0,606416469707096064
1048,0,722473543833755648
1049,0,781913343023943680
1050,0,357499064725684224
1051,0,642346570629914624
1052,0,755674741801975808
1053,0,671763657190150144
1054,0,696453701657980928
1055,0,630788282255671296
1056,1,796816019767590912
1057,0,781034420472078336
1058,0,799053232471425024
1059,0,589158826202378240
1060,0,781996803617017856
1061,0,672495022437220352
1062,0,739829015469559808
1063,0,614364819119079424
1064,0,636174762469904384
1065,0,131064151287144448
1066,0,663047128491630592
1067,0,507871914023727104
1068,0,532647999545954304
1069,0,781885262007705600
1070,0,722154082258022400
1071,0,47324167644790784
1072,0,800331646188843008
1073,0,547469493794897920
1074,1,28797132807
1075,0,755098589295157248
1076,0,623230409350864896
1077,0,575297368158965760
1078,0,622078317273853952
1079,0,454228691217022976
1080,0,769926318125355008
1081,0,596036942724276224
1082,0,748559159092715520
1083,0,648526504037601280
1084,0,689565235066359808
1085,0,811463760829411328
1086,0,637361014837678080
1087,0,437639334649683968
1088,0,663061290781405184
1089,0,819959983475453952
1090,0,710978490376572928
1091,0,673963985293721600
1092,0,119856591527878656
1093,0,144121502982340608
1094,0,698285437647986688
1095,0,793643841014333440
1096,0,590173054271102976
1097,0,777966491438190592
1098,0,667751880056045568
1099,0,722500588739686400
1100,0,785161707522027520
1101,0,108581004331065344
1102,0,759829484312723456
1103,1,785715376051093504
1104,0,721001546440421376
1105,0,811566933220950016
1106,0,814791984116367360
1107,1,676891533531049984
1108,0,715251096575418368
1109,0,631127035218382848
1110,0,611612205398814720
1111,0,794581315643461632
1112,0,716019913392070656
1113,0,781246654036967424
1114,0,649215971434082304
1115,0,671860543075033088
1116,0,580655454084169728
1117,0,814706388131844096
1118,0,671443834962866176
1119,0,628497422348603392
1120,0,597850211738853376
1121,0,804683317006204928
1122,0,788449346392031232
1123,0,601445826183835648
1124,0,823778662357106688
1125,0,125938343937708032
1126,0,744571910185324544
1127,0,821660741887520768
1128,0,592787193766248448
1129,0,774314290316709888
1130,0,227270041903693824
1131,0,821774232497618944
1132,0,651031232659222528
1133,0,400483806509277184
1134,0,814163818922156032
1135,0,628466244568526848
1136,0,783326489311744000
1137,0,628461280777633792
1138,0,802931297622654976
1139,1,772101025159184384
1140,0,671779689346834432
1141,0,819490404429103104
1142,0,740683627709616128
1143,0,732390304079351808
1144,0,700408618294734848
1145,0,84287179848822784
1146,0,810220645346906112
1147,0,623563145584447488
1148,0,696754366750072832
1149,0,654362554383396864
1150,0,740475219098382336
1151,0,822870214056562688
1152,0,800756994927947776
1153,0,164377419640348672
1154,0,700051172988682240
1155,0,623572092404002816
1156,0,812309112465850368
1157,0,749232443987820544
1158,0,634387113442705408
1159,0,728048848162172928
1160,0,823126880337461248
1161,0,126666421076897792
1162,0,801479838431322112
1163,0,741011287379873792
1164,0,777552582583717888
1165,0,659227222583177216
1166,0,639160372965060608
1167,0,103824544057397248
1168,0,667704957307641856
1169,0,758105412981886976
1170,0,722454944889061376
1171,0,777675498809856000
1172,0,600340950070763520
1173,0,743566230636888064
1174,0,108252605179895808
1175,0,701792222090502144
1176,0,820640497064615936
1177,0,739915086265880576
1178,0,771099956950151168
1179,0,612071773262245888
1180,1,585377320724258816
1181,0,788489262433992704
1182,0,814161422850502656
1183,0,605617214365007872
1184,0,726501209335459840
1185,0,729809917826064384
1186,0,740555842026606592
1187,0,598113908671545344
1188,0,784840856922624000
1189,0,671656133770256384
1190,0,619895317086007296
1191,0,730921062381277184
1192,0,487335365326696448
1193,0,755499440761348096
1194,0,675844636091408384
1195,0,788023148654493696
1196,0,748559914549805056
1197,0,705415255581704192
1198,0,732769047805333504
1199,0,292415944771399680
1200,0,637287220035100672
1201,0,579035846571098112
1202,0,771782382118731776
1203,0,821922731545468928
1204,1,790697039675977728
1205,0,748189119143116800
1206,0,761242891603718144
1207,0,584093272412397568
1208,0,775324515312275456
1209,0,761993456751374336
1210,0,822533086579671040
1211,0,787101391563227136
1212,0,277946454461513728
1213,0,730835047142572032
1214,0,783283087673360384
1215,0,648942946310586368
1216,0,319384722482556928
1217,0,544608323744432128
1218,0,817499653604134912
1219,0,768154899246972928
1220,0,673698823764615168
1221,0,757515568815673344
1222,0,733391218025979904
1223,0,600318728295870464
1224,0,755727879544172544
1225,0,710186849667448832
1226,0,785812848186392576
1227,0,733335906103484416
1228,0,705491359017398272
1229,0,798605860125622272
1230,0,767064485798436864
1231,0,539540452160983040
1232,0,781116847072677888
1233,0,710191757791657984
1234,0,637268299127123968
1235,0,781889843139784704
1236,0,628773732501196800
1237,0,587122438238052352
1238,0,710610087648174080
1239,1,812035067514077184
1240,0,822495527115759616
1241,0,623591898251403264
1242,0,771814630330990592
1243,0,714809903429201920
1244,0,753210750429229056
1245,0,742328258079789056
1246,0,823525725483442176
1247,0,725078386863906816
1248,0,507872521384099840
